id,phoneme,time,duration,F0,F1,F2,F3,F4
47,i,80.05747859585256,0.09684434719251556,114.94578025463446,263.29247856554804,2041.0615816040704,2819.293456482187,3437.7766916268547
48,U,80.20105753508288,0.03598587764530237,105.49930649046107,262.7923170535523,1796.0866650025016,2597.733983111042,3761.04312563999
49,O,82.33716795904637,0.09155230636231693,113.43028499990096,528.6607176597915,1158.0023584075395,2181.014125890073,3257.54685456859
50,5,82.5899452250541,0.06509210221136641,108.22403540250039,401.31959894846165,1579.1456146916523,2123.2802941801674,3248.7658225559926
51,e,84.67014170344693,0.1068992247698759,114.39181706702325,386.11886042854366,1919.7803792447014,2472.5074579184666,3487.6260950694223
52,5,84.86076492848856,0.0613876736302359,115.34853655127476,405.3040706323888,1578.8771456634768,2336.671103590489,3503.099831321994
53,a,86.66416570598713,0.10372400027176808,107.86865466464496,565.7411658337031,1196.5666557862949,2455.9380589046564,3600.3135699156414
54,5,86.83602962487028,0.05239120421890675,107.23025415280519,386.98266313652556,1307.1827767211632,2247.1198151521457,3381.920842590025
55,o,88.82806913015449,0.06985493895854232,116.5209293822486,411.34697615960266,1004.6634723711115,2411.0410381405195,3345.550814780128
56,a,90.97081653452037,0.10531161252082198,116.42759271585888,597.1256147691857,1394.9965313483847,2317.530975986217,3331.232113774377
57,U,91.19800971886772,0.04921597972078473,106.19334433177315,270.17938502051305,1178.5495833471177,2203.59795781853,3773.9859349013796
58,o,95.54632500270245,0.1074284288528986,111.76444047727114,516.6421995584325,1129.3656061975632,2211.791395631366,3149.684031973587
59,O,97.75305553606802,0.07885140836985728,111.60860181796436,539.3759800293199,1053.680423145237,2244.690333469085,3361.4470487477497
60,5,97.97849647543421,0.07567618387174946,106.7658044005252,369.578263682148,1591.5875434218622,2147.292590184728,3211.8627316631787
61,E,100.18586716492986,0.1042532043547908,111.72993249304835,461.8280562243263,1807.1409210290135,2423.4654730265556,3527.803571456672
62,o,102.66470249451712,0.09737355127553826,116.75947010214709,467.4037601668967,937.25383119793,2355.5502113950674,3387.5794882588743
63,a,105.00745613016203,0.15346918407557553,112.40953642994653,557.0465891028537,1301.8963840465162,2263.9773996622444,3540.316692244811
64,a,107.20241736404931,0.1270089799246108,111.79898446652825,587.2157005857334,1527.1842377555122,2309.662608137994,3610.4506791167414
65,U,107.41990258922685,0.032810653147194564,104.6512710922526,239.2087453216763,1849.5930240337966,3001.0314981559386,4105.467846141413
66,E,109.44024412866106,0.09525673494346164,113.39254519213519,513.960074039846,1675.4687871832343,2373.0525804469007,3491.9349834960085
67,5,109.69619661916691,0.0629752858792898,104.89473718732043,400.80501625027125,1417.460412120682,2208.59487663571,3316.080635761012
68,a,111.81248932880585,0.11642489826422775,110.11417467594556,583.0966130263677,1289.3621406524119,2338.276579597194,3566.1832285621676
69,e,113.79857527010074,0.11219126560007453,110.56905243843347,443.4935144342888,1802.5699543204937,2374.932150647402,3558.3550558172574
70,5,114.05357910759531,0.04127791847548679,103.4257736451619,324.54166891590705,1484.2474314596113,2159.940010820696,3425.3084275196948
71,i,115.9300421112211,0.10029505943099082,113.34120377661057,303.19959786977057,2158.7646624560584,2946.3552888808326,3444.5854576562774
72,i,118.13892614800044,0.06800494273612401,123.6824279862465,273.96644506038734,2192.66150828542,2831.2042014167687,3291.5480339866285
73,a,120.3575846029308,0.11692936197074745,117.63567555066813,575.2203518049575,1561.4805279006898,2380.662854531061,3678.565030539857
74,5,120.61466338576149,0.04452122150351556,107.74689541278096,366.56330495497457,1631.8321552498173,2437.1450696043057,3709.9922295987935
75,5,122.89841066125187,0.07094040789020539,101.46801241803423,371.09512963778525,1583.7056835417384,2298.967223972533,3348.452554240559
76,a,125.11611095372768,0.12231104808655856,115.08725028600149,544.1871101418893,1470.3114668082796,2374.660214067005,3652.834957382552
77,5,125.41096909744564,0.06409098919735358,105.5103987181463,361.42540042089456,1436.822358719311,2278.871729826909,3556.4807452338273
78,i,127.28519076368207,0.04990290761931249,120.00846700394456,281.320833495091,2082.493016302757,2901.190764361527,3418.958316407269
79,U,127.54253320885618,0.04941366342697506,102.10104103429579,236.8442883362436,1486.9881980053688,2530.9021602861476,3560.8452511972237
80,a,129.5196708085238,0.14530552512681538,107.9697559657986,556.7614216485036,1286.1238453236474,2403.087753522032,3612.426252530985
81,o,131.68002640105766,0.09002093139170597,109.45273912438674,415.4361802018866,1122.906775539755,2260.2957201635627,3245.066388972691
