id,phoneme,time,duration,F0,F1,F2,F3,F4,F5
19,\ef,22.451330180139134,0.08172580920129846,116.84083413568634,443.8153046810895,1667.1752200176643,2422.8194358754395,3425.1780206491567,3983.0585314379537
19,\ef,22.461330180139136,0.08172580920129846,116.57332354791002,416.64851762460614,1570.9795348822956,2368.549372579731,3415.339105207579,4248.402035761648
20,\hs,22.61565339870848,0.05618649382589069,125.75771828720032,389.44186906045155,1314.1907074551675,2419.7229442947228,3247.8134438296333,4172.919238361417
20,\hs,22.62565339870848,0.05618649382589069,124.60201014529672,387.08355693755954,1305.0813153747383,2408.164149578707,3267.2970614235637,4150.913493926177
20,\hs,22.63565339870848,0.05618649382589069,122.08944285117197,379.3082595720872,1304.252283572873,2397.790181984002,3273.9344508188456,4144.58885652621
20,\hs,22.64565339870848,0.05618649382589069,119.46221903981348,361.4366681677499,1293.424246116426,2392.2465692376577,3315.608548415728,4224.599153224759
20,\hs,22.65565339870848,0.05618649382589069,116.24415853443911,336.7923345685698,1297.96437689738,2401.840932188601,3316.0022872459426,4272.434699785613
20,\hs,22.66565339870848,0.05618649382589069,113.1073316756668,318.7303359478038,1319.0968258893429,2407.865579037174,3346.145446537593,4443.604002497504
21,\ef,24.31220819334968,0.11237298765178494,122.40792403297687,448.0762851215825,1565.3082288999976,2268.1344261557797,3217.9720568402627,4116.822890726097
21,\ef,24.322208193349677,0.11237298765178494,119.52282050217387,468.1795846568293,1607.3168319134056,2338.566341929107,3258.0836781231274,4077.140791115986
21,\ef,24.33220819334968,0.11237298765178494,117.66566018204394,472.1579440820424,1632.0088410312808,2368.4773963431758,3264.777953543013,3999.015047657315
21,\ef,24.342208193349677,0.11237298765178494,115.90748268696147,477.31543356597325,1633.9958392741612,2377.989542396748,3321.3834406223996,4030.6052704085973
21,\ef,24.35220819334968,0.11237298765178494,115.47239498472518,484.4542053438476,1630.0760289530056,2395.3524807332906,3349.669404915526,3923.8329541516746
21,\ef,24.362208193349677,0.11237298765178494,115.7505607628701,487.09037416868296,1623.7844871932577,2406.4019903296944,3376.291026727935,4474.928343386257
21,\ef,24.372208193349678,0.11237298765178494,116.74160171493331,489.3712297086464,1607.668962422023,2400.50310484052,3394.2863787584442,--undefined--
21,\ef,24.382208193349676,0.11237298765178494,118.58188285031,488.4067937927476,1578.4878372453425,2413.706214031761,3400.76108998327,4792.886796240638
