id,phoneme,time,duration,F0,F1,F2,F3
28,5,30.52865960531016,0.061932839785360023,122.27647369750393,502.91044757453835,1462.257002074554,2525.311316229507
29,i,32.29237183945756,0.08683367227637717,115.14590924410757,269.832353578472,1957.6606630384601,2814.031109358479
30,U,32.43571559478508,0.050440147866424916,125.47952239391373,397.9999660438091,1606.4846679222774,2450.6702534952983
31,i,34.229859281232834,0.09194153535145944,127.47649056363093,299.28079267781277,1955.45491925854,2767.15388036358
32,U,34.37841876271051,0.05235559651958255,132.6432683146154,390.7358343583493,1247.817269294906,2301.5158509439784
33,O,36.10041388322269,0.09066456958268533,121.57367058213998,544.014728378347,998.6443912745517,2405.5134478081936
34,5,36.30399075583257,0.0491631820976508,127.2750721915518,471.758980183766,1506.4551861035309,2298.425311097657
35,i,38.08412409222222,0.06576373709166461,123.36994513257329,302.96771079325015,1983.8873104746094,2869.7732284736
36,U,38.2982315846414,0.04405531902257565,124.29445829686392,374.8741924307278,1370.1612088686654,2385.308157843474
37,E,40.098346216769365,0.09258001823584294,123.3000235915155,468.7941252780437,1600.320728822278,2432.838596721059
38,I,40.312885161488865,0.035116558641185236,122.63027555698902,334.0910197557852,1455.6243846708746,2319.505129554418
39,E,42.258439585474086,0.09385698400461706,124.87621467234828,499.2811051670004,1641.0558184465829,2477.4947814041025
40,5,42.46906621251968,0.04213987036941802,125.72727871947008,482.2050851879451,1473.091694357583,2468.08234635469
41,5,44.50588723756893,0.03958593883187689,119.93207374664482,397.9663356418746,1419.6627626526229,2888.3902799858697
42,a,46.34695506823583,0.10918057322985676,112.96532570873224,653.662006354385,1482.9503366111664,2365.330959719821
43,5,46.597887537365295,0.04980166498203431,120.92345257463768,395.03010800117994,1455.610351407707,2486.0246298257307
45,e,48.43721049856006,0.08364125785445252,120.66358274946207,411.06661616420234,1806.6808449599075,2531.3065338045153
46,I,48.59917812060985,0.04724773344450029,114.79243600482677,292.33121932454065,1553.8551839592199,2307.0486341599553
47,o,50.491450014239426,0.07661794612621264,116.4761207441568,450.29497351010326,932.6641585468228,2466.6908694949298
48,I,50.76579062394097,0.03830897306310988,113.0216040835116,350.6777983380506,1487.6193985537716,2330.653986360797
49,E,52.64463680786169,0.09258001823584294,116.375443875408,491.5982912538467,1557.5129049343152,2428.418429966834
50,I,52.8885459652629,0.03703200729433576,117.72839106473104,387.3142416459773,1526.3491980325357,2174.430291946146
51,5,54.97213812448719,0.050440147866424916,116.35771945365539,460.7220022837431,1441.9192269649916,2664.3944602083666
52,e,56.88217967580451,0.09002608669830181,119.13417549815927,425.2704267426043,1789.2618328662031,2438.6243955560603
53,e,57.101080137639634,0.04341683613819214,124.55240595746858,377.9596859311944,1567.9403800721036,2254.3185204682864
54,a,58.94944102672475,0.1366353372584186,109.08950753384198,662.8338691554221,1461.9664997302332,2254.850394985293
55,5,59.18728894450737,0.04213987036941802,114.97791538316584,470.5773516181097,1452.9327835106576,2560.770969342526
56,a,61.03326648123596,0.10024181284846634,113.9195161393808,667.0635872728886,1332.7627282358133,2519.547835498965
57,I,61.28356046748104,0.04597076767572617,122.7237762060264,401.3731312913452,1574.347832092718,2175.940689499957
58,a,63.2081792620641,0.09577243265777467,109.29287489485992,679.6476280173325,1408.8671252618935,2500.8575089038213
59,U,63.48124290599688,0.059378908247815325,120.29323958531958,380.96868324414845,1266.1919997048524,2438.1293345601825
60,i,65.37078141533732,0.08747215516076777,120.40846115367971,291.77251986827594,2004.7217456224514,2749.563146590501
61,U,65.62415995292926,0.03958593883187689,129.26549273252607,362.9966920106354,1410.9204828662841,2365.407925149786
62,o,67.52296968544708,0.06640221997604101,118.24050371476544,447.6798415858471,972.6694529156756,2428.287599378237
63,I,67.78240946265761,0.049801664982041416,133.6296383683534,389.3480024921827,1562.8789708432812,2423.640874419901
64,E,69.71421345258399,0.12578112822387766,114.214146818689,468.82039615418836,1701.181488803751,2482.3948801501137
65,I,69.89332094500318,0.03703200729434286,119.92743367603227,351.98632126334235,1520.5243108629306,2351.0160245520256
67,a,71.86266111932562,0.1289735426457952,110.15002958873941,689.8524641985855,1458.8083746037303,2483.029867392367
68,5,72.11274807498664,0.029370212681712363,122.59672589948673,443.65928548054086,1377.6558308052881,2452.756971040674
69,O,74.00986446792126,0.10195836176919217,111.84454222232193,509.5563336261789,992.2122137351795,2563.3752767019896
70,5,74.2639475764586,0.03665169867518614,120.52338537174569,467.1168659995085,1468.373366751871,2135.4405171296494
71,o,76.2391038343398,0.09129604942731362,112.25877330334764,458.06301812549475,799.2258703890861,2594.8574343837217
72,U,76.48699034974996,0.039317276760669984,120.11769326342531,366.0611197124167,1176.4692259089484,2417.388896123496
73,O,78.34236345979551,0.1312797207093439,109.39993074138198,536.6812000389618,970.3804433504436,2507.2211219569363
74,I,78.50995506497965,0.03465251511110523,119.3837094556248,334.4700201941496,1390.4052085638268,2388.805268749471
75,a,80.51777690094632,0.15193795087174067,110.6280625068952,672.3500689123862,1457.508336166714,2461.536492274514
76,U,80.71301008480947,0.059975506923052535,114.21307724871119,373.5211182324775,1480.6094954474108,2426.5240348403813
77,a,82.62554109272956,0.12128380288883987,114.3590241173908,704.9981736393536,1428.1498974038964,2576.4919912509877
78,5,82.7811258436611,0.039983671282030286,113.60130489855544,439.67344676160315,1432.2035116815061,2512.3315822234977
79,i,84.76946204318608,0.0899632603845788,109.68838985336279,269.789701458978,1949.9896440092907,2838.116757257017
80,U,84.97570502428002,0.055977139794848085,120.60750819811071,380.0883279388604,1237.707420033467,2197.752741801054
81,5,87.11944276734916,0.033319726068356204,121.0208844528407,430.8190904999959,1409.0137751747325,2312.5310102690282
82,O,88.99049353111359,0.08796407682046947,120.41393920338058,496.3218316394229,1011.0176164511332,2335.710148829325
83,5,89.21039555880579,0.04464843293160925,121.25456361041573,495.3961531749366,1350.4098932220495,2453.326327854073
84,o,91.0769136746566,0.09462802203415777,119.17786498481513,497.83014269918203,962.0702327798416,2495.493896357008
85,U,91.31913787772487,0.0406500658034048,125.48939977502891,414.4065658376689,1185.629598772003,2233.0380813982347
86,a,93.23065141772575,0.09795999464097348,111.8158537809992,741.2358836283914,1389.47002970436,2532.3609683743616
87,5,93.45787970297349,0.03731809319656065,117.10476223574935,416.0188001472422,1390.168170941292,2556.0523191807297
88,e,95.38874218982996,0.06730584665808692,111.29647483958135,422.9022718079476,1794.3611938930005,2509.4145305821585
89,I,95.64663278741959,0.04531482745296955,120.5322103874021,370.2310677528971,1570.9441589834923,2334.548364217075
90,e,97.58081141183546,0.06064190144442705,109.50826494728176,431.74339688054573,1806.7267483307614,2584.364381969165
91,5,97.83037411899775,0.051978772666643636,115.86917775400133,480.15509728477264,1474.764873891494,2432.284299524601
92,i,99.6834005605903,0.0819665261281699,115.66231421344149,251.00083380150843,2030.8618208412522,2932.271250860543
93,5,99.92884453975628,0.0653066630939918,120.21573903328265,496.1360917681351,1582.1612240515005,2375.4743313825525
94,o,101.78885432986539,0.09596081107687836,121.92327303449508,450.4855204382035,866.391238180972,2513.7074968706506
95,U,101.97410384244651,0.05930911240167803,119.48062206757535,347.06796602580164,1168.5419180889428,2471.09797099163
96,a,103.93843808633429,0.11062149054696137,109.97103546083545,680.0720385572288,1393.9887415381818,2390.3092950457785
97,U,104.16966473871022,0.051978772666643636,108.66850390155113,418.6002369135648,1068.2106297804398,2460.57629308132
98,e,106.05684875541196,0.07130421378630558,112.89259378448943,416.32887453981914,1800.0488034643336,2541.4163231223583
99,U,106.32140329821527,0.05131237814528333,120.38944028469835,390.4468358199014,1291.599095468035,2397.6046212760116
100,I,108.48064365197484,0.04731401101707888,122.463092300986,399.55209733478455,1514.3916281209324,2169.1243479664945
101,E,110.5101406923527,0.11728543576062125,123.04805741579031,473.47917182520894,1744.7896638414131,2471.6730859822574
102,I,110.68671891179703,0.03865088223929547,119.96392876340249,387.64325876611474,1569.7909470663724,2340.099813596744
103,E,112.58090619424229,0.08463210421363954,120.98863922983213,511.4085172827314,1634.5592514055404,2446.11601477871
104,5,112.85111896720797,0.03465251511110523,127.60392785902879,467.2962434761172,1497.0811824792086,2476.9406297724236
105,a,114.79979498093344,0.10062557272645734,117.07976485418828,710.2658991118943,1354.7275651037892,2407.4386271801827
106,U,114.96071497021539,0.03665169867520035,122.87594192668375,441.4995086385093,1114.6282678664015,2291.0292534018063
107,o,116.86058040005005,0.08396570969227922,115.39768251002943,476.4036294628653,957.4271168527413,2543.9731219214045
108,I,117.1267948058875,0.037318093196574864,124.36278112862367,366.01002040768594,1586.205395461769,2447.8718213273596
109,a,118.97500494853806,0.10662312341877113,111.04449890897527,712.971684752215,1364.9572855404374,2520.887647732128
110,5,119.15358643372599,0.04798040553843919,111.55742537597081,562.8180862953703,1355.8135344317216,2503.310349571936
111,o,121.07011939728329,0.06730584665808692,111.84722375577257,435.07431289988676,906.2585176686093,2509.934311635997
112,I,121.33933870173614,0.04198285484613962,121.69610936233015,359.66671050493886,1453.9308861303355,2346.914907364555
113,i,123.20085273540751,0.06663945213672663,117.34887188904771,277.4541997543204,1896.8278406563372,2802.2929284623024
114,I,123.43041952474925,0.035318909632465534,127.86895367946164,353.1222757352582,1563.578466454373,2476.086243868076
115,a,125.2914667000046,0.113287068632431,110.70483036327371,677.4700253469081,1418.4315234174233,2412.1787888519375
116,I,125.5613442346199,0.051978772666643636,113.85541429707348,392.83522114527847,1519.4399508409385,2522.773199472203
